title,keyword
"Harry Potter and the Goblet of Fire","sorcerer's apprentice"
"Harry Potter and the Goblet of Fire","school of witchcraft"
"Harry Potter and the Goblet of Fire","chosen one"
"Harry Potter and the Goblet of Fire","black magic"
"Harry Potter and the Goblet of Fire","boarding school"
"Harry Potter and the Goblet of Fire","vision"
"Harry Potter and the Goblet of Fire","tournament"
"Harry Potter and the Goblet of Fire","teenager"
"Harry Potter and the Goblet of Fire","wizard"
"Harry Potter and the Goblet of Fire","teenage hero"
"Harry Potter and the Goblet of Fire","based on young adult novel"
"Hancock","flying"
"Hancock","alcohol"
"Hancock","love of one's life"
"Hancock","forbidden love"
"Hancock","lovers"
"Hancock","affection"
"Hancock","advertising expert"
"Hancock","alcoholism"
"Hancock","invulnerability"
"Hancock","superhero"
"Hancock","pokies"
"Hancock","duringcreditsstinger"
"I Am Legend","saving the world"
"I Am Legend","lost civilisation"
"I Am Legend","post-apocalyptic"
"I Am Legend","dystopia"
"I Am Legend","matter of life and death"
"I Am Legend","alone"
"I Am Legend","helplessness"
"I Am Legend","virus"
"I Am Legend","pandemic"
"Charlie and the Chocolate Factory","london england"
"Charlie and the Chocolate Factory","father son relationship"
"Charlie and the Chocolate Factory","chocolate"
"Charlie and the Chocolate Factory","factory worker"
"Charlie and the Chocolate Factory","based on novel"
"Charlie and the Chocolate Factory","parents kids relationship"
"Charlie and the Chocolate Factory","candy"
"Charlie and the Chocolate Factory","overweight child"
"Charlie and the Chocolate Factory","grandfather grandson relationship"
"Charlie and the Chocolate Factory","teacher"
"Ratatouille","paris"
"Ratatouille","brother brother relationship"
"Ratatouille","expensive restaurant"
"Ratatouille","river"
"Ratatouille","cook"
"Ratatouille","mouse"
"Ratatouille","confidence"
"Ratatouille","roof"
"Ratatouille","window"
"Ratatouille","leaving one's family"
"Ratatouille","work"
"Ratatouille","restaurant critic"
"Ratatouille","kitchen"
"Ratatouille","spice"
"Ratatouille","court"
"Ratatouille","cookbook"
"Ratatouille","family"
"Ratatouille","chef"
"Ratatouille","rat"
"Batman Begins","himalaya"
"Batman Begins","martial arts"
"Batman Begins","dc comics"
"Batman Begins","crime fighter"
"Batman Begins","secret identity"
"Batman Begins","undercover"
"Batman Begins","hero"
"Batman Begins","loss of father"
"Batman Begins","society"
"Batman Begins","gotham city"
"Batman Begins","vigilante"
"Batman Begins","superhero"
"Batman Begins","based on comic book"
"Batman Begins","rivalry"
"Batman Begins","tragic hero"
"Batman Begins","ninja"
"Batman Begins","good vs evil"
"Batman Begins","crime"
"Batman Begins","super powers"
"Batman Begins","haunted by the past"
"Batman Begins","evil doctor"
"Batman Begins","escapade"
"Batman Begins","master villain"
"Batman Begins","fighting crime"
"Batman Begins","unfulfillment"
"Batman Begins","love and romance"
"Batman Begins","unfulfilled love"
"The Matrix Revolutions","saving the world"
"The Matrix Revolutions","artificial intelligence"
"The Matrix Revolutions","man vs machine"
"The Matrix Revolutions","flying"
"The Matrix Revolutions","philosophy"
"The Matrix Revolutions","fortune teller"
"The Matrix Revolutions","kung fu"
"The Matrix Revolutions","underground world"
"The Matrix Revolutions","killer robot"
"The Matrix Revolutions","temple"
"The Matrix Revolutions","subway"
"The Matrix Revolutions","dream"
"The Matrix Revolutions","sun"
"The Matrix Revolutions","hero"
"The Matrix Revolutions","fight"
"The Matrix Revolutions","sunlight"
"The Matrix Revolutions","computer virus"
"The Matrix Revolutions","key"
"The Matrix Revolutions","future"
"The Matrix Revolutions","precognition"
"The Matrix Revolutions","super computer"
"The Matrix Revolutions","machine town"
"The Matrix Revolutions","ying yang"
"The Matrix Revolutions","dying and death"
"The Matrix Revolutions","virtual reality"
"The Matrix Revolutions","dystopia"
"The Matrix Revolutions","computer"
"The Matrix Revolutions","faith"
"The Matrix Revolutions","world religion"
"The Matrix Revolutions","truth"
"The Matrix Revolutions","rescue"
"The Matrix Revolutions","mission"
"The Matrix Revolutions","cyberpunk"
"The Matrix Revolutions","woman director"
"The Matrix Revolutions","yin yang"
"The Matrix Revolutions","gnosticism"
"Frozen","queen"
"Frozen","musical"
"Frozen","princess"
"Frozen","betrayal"
"Frozen","snowman"
"Frozen","animation"
"Frozen","reindeer"
"Frozen","curse"
"Frozen","snow"
"Frozen","troll"
"Frozen","mountain climber"
"Frozen","aftercreditsstinger"
"Frozen","woman director"
"Frozen","3d"
"The Matrix Reloaded","saving the world"
"The Matrix Reloaded","artificial intelligence"
"The Matrix Reloaded","man vs machine"
"The Matrix Reloaded","martial arts"
"The Matrix Reloaded","kung fu"
"The Matrix Reloaded","underground world"
"The Matrix Reloaded","dream"
"The Matrix Reloaded","hero"
"The Matrix Reloaded","fight"
"The Matrix Reloaded","computer virus"
"The Matrix Reloaded","key"
"The Matrix Reloaded","future"
"The Matrix Reloaded","plato"
"The Matrix Reloaded","precognition"
"The Matrix Reloaded","rave"
"The Matrix Reloaded","dying and death"
"The Matrix Reloaded","virtual reality"
"The Matrix Reloaded","dystopia"
"The Matrix Reloaded","computer"
"The Matrix Reloaded","faith"
"The Matrix Reloaded","world religion"
"The Matrix Reloaded","truth"
"The Matrix Reloaded","mission"
"The Matrix Reloaded","cyberpunk"
"The Matrix Reloaded","woman director"
"The Matrix Reloaded","gnosticism"
"Angels & Demons","rome"
"Angels & Demons","vatican"
"Angels & Demons","based on novel"
"Angels & Demons","symbolism"
"Angels & Demons","christian"
"Angels & Demons","illuminati"
"Angels & Demons","quantum mechanics"
"Angels & Demons","prequel"
"Angels & Demons","anti matter"
"Angels & Demons","conspiracy"
"Angels & Demons","investigator"
"Angels & Demons","catholicism"
"Angels & Demons","cern"
"Thor","new mexico"
"Thor","banishment"
"Thor","shield"
"Thor","marvel comic"
"Thor","hammer"
"Thor","superhero"
"Thor","based on comic book"
"Thor","redemption"
"Thor","norse mythology"
"Thor","aftercreditsstinger"
"Thor","marvel cinematic universe"
"Thor","3d"
"Thor","asgard"
"Thor","odin"
"Thor","heimdall"
"Bolt","hamster"
"Bolt","kids and family"
"Bolt","animal"
"Bolt","cat vs dog"
"Bolt","duringcreditsstinger"
"Bolt","dog cat friendship"
"Bolt","animal lead"
"Bolt","girl dog relationship"
"G-Force","dyr"
"G-Force","duringcreditsstinger"
"Wrath of the Titans","underworld"
"Wrath of the Titans","hades"
"Wrath of the Titans","mythology"
"Wrath of the Titans","greek mythology"
"Wrath of the Titans","zeus"
"Wrath of the Titans","perseus"
"Wrath of the Titans","gods"
"Wrath of the Titans","ancient greece"
"Wrath of the Titans","based on greek myth"
"Wrath of the Titans","ares"
"Wrath of the Titans","3d"
"Dark Shadows","witch"
"Dark Shadows","imprisonment"
"Dark Shadows","vampire"
"Dark Shadows","curse"
"Dark Shadows","fish out of water"
"Dark Shadows","chains"
"Dark Shadows","gothic"
"Dark Shadows","madness"
"Dark Shadows","old house"
"Dark Shadows","lost love"
"Dark Shadows","angry mob"
"Dark Shadows","18th century"
"Dark Shadows","ghost"
"Dark Shadows","hidden room"
"Dark Shadows","old mansion"
"The Wolfman","father son relationship"
"The Wolfman","victorian england"
"The Wolfman","remake"
"The Wolfman","rural setting"
"The Wolfman","werewolf"
"Bee Movie","factory worker"
"Bee Movie","tennis"
"Bee Movie","flower"
"Bee Movie","florist"
"Bee Movie","flower shop"
"Bee Movie","pilot"
"Bee Movie","college"
"Bee Movie","airplane"
"Bee Movie","beehive"
"Bee Movie","court"
"Bee Movie","aftercreditsstinger"
"Kung Fu Panda 2","martial arts"
"Kung Fu Panda 2","hope"
"Kung Fu Panda 2","fleet"
"Kung Fu Panda 2","panda"
"Kung Fu Panda 2","mission"
"Kung Fu Panda 2","woman director"
"The Last Airbender","fire"
"The Last Airbender","ice"
"The Last Airbender","war ship"
"The Last Airbender","prince"
"The Last Airbender","kingdom"
"The Last Airbender","water"
"The Last Airbender","village"
"The Last Airbender","arrest"
"The Last Airbender","remake"
"The Last Airbender","attack"
"The Last Airbender","avatar"
"The Last Airbender","air"
"The Last Airbender","spirit"
"The Last Airbender","world"
"The Last Airbender","domination"
"The Last Airbender","cheering"
"White House Down","usa president"
"White House Down","conspiracy"
"White House Down","secret service"
"White House Down","the white house"
"Mars Needs Moms","boy"
"Mars Needs Moms","alien"
"Mars Needs Moms","rescue"
"Mars Needs Moms","martian"
"Mars Needs Moms","alien abduction"
"Mars Needs Moms","alien invasion"
"Mars Needs Moms","based on children's book"
"Mars Needs Moms","duringcreditsstinger"
"Flushed Away","london england"
"Flushed Away","underworld"
"Flushed Away","return"
"Flushed Away","ship"
"Flushed Away","frog"
"Flushed Away","girlfriend"
"Flushed Away","rubin"
"Pan","flying"
"Pan","magic"
"Pan","fairy tale"
"Pan","peter pan"
"Pan","mermaid"
"Pan","pirate"
"Pan","fantasy world"
"Mr. Peabody & Sherman","father son relationship"
"Mr. Peabody & Sherman","egypt"
"Mr. Peabody & Sherman","intelligence"
"Mr. Peabody & Sherman","adoption"
"Mr. Peabody & Sherman","time travel"
"Mr. Peabody & Sherman","boy"
"Mr. Peabody & Sherman","child prodigy"
"Mr. Peabody & Sherman","friendship"
"Mr. Peabody & Sherman","growing up"
"Mr. Peabody & Sherman","children"
"Mr. Peabody & Sherman","talking animal"
"Mr. Peabody & Sherman","talking dog"
"Mr. Peabody & Sherman","dog"
"Mr. Peabody & Sherman","first love"
"Mr. Peabody & Sherman","ancient egypt"
"Mr. Peabody & Sherman","time traveler"
"Mr. Peabody & Sherman","duringcreditsstinger"
"Mr. Peabody & Sherman","new school"
"Mr. Peabody & Sherman","george washington"
"Mr. Peabody & Sherman","gags"
"Mr. Peabody & Sherman","trouble"
"Mr. Peabody & Sherman","time paradox"
"Mr. Peabody & Sherman","prodigy"
"Troy","brother brother relationship"
"Troy","adultery"
"Troy","mythology"
"Troy","beauty"
"Troy","trojan war"
"Troy","bravery"
"Troy","wall"
"Troy","fraud"
"Troy","hostility"
"Troy","epic"
"Troy","sword fight"
"Troy","battlefield"
"Troy","ancient world"
"Troy","pyre"
"Troy","ancient greece"
"Troy","trojan horse"
"Troy","trojan"
"Troy","bronze age"
"Troy","sparta greece"
"Troy","helen of troy"
"Troy","homer's iliad"
"Die Another Day","laser"
"Die Another Day","british secret service"
"Die Another Day","secret service agent"
"Die Another Day","space based weapon"
"Ghostbusters","female friendship"
"Ghostbusters","ghost hunting"
"Ghostbusters","reboot"
"Ghostbusters","ghost"
"Armageddon","saving the world"
"Armageddon","paris"
"Armageddon","moon"
"Armageddon","cataclysm"
"Armageddon","asteroid"
"Armageddon","self sacrifice"
"Armageddon","nasa"
"Armageddon","space marine"
"Armageddon","loss of father"
"Armageddon","daughter"
"Armageddon","space"
"Armageddon","wedding"
"Armageddon","astronaut"
"Armageddon","eiffel tower paris"
"Armageddon","duringcreditsstinger"
"Armageddon","disaster movie"
"Armageddon","space centre"
"Men in Black II","saving the world"
"Men in Black II","secret identity"
"Men in Black II","sun glasses"
"Men in Black II","undercover"
"Men in Black II","space marine"
"Men in Black II","illegal immigration"
"Men in Black II","deportation"
"Men in Black II","new identity"
"Men in Black II","flying saucer"
"Men in Black II","light"
"Men in Black II","firearm"
"Men in Black II","alien"
"Men in Black II","fictional government agency"
"Beowulf","denmark"
"Beowulf","nordic mythology"
"Beowulf","lie"
"Beowulf","pride and vanity"
"Beowulf","folk hero"
"Beowulf","human weakness"
"Beowulf","viking"
"Beowulf","alienation"
"Beowulf","festival hall"
"Beowulf","sin"
"Beowulf","royalty"
"Beowulf","curse"
"Beowulf","battle"
"Beowulf","ancient world"
"Beowulf","adult animation"
"Beowulf","motion capture"
"Kung Fu Panda 3","china"
"Kung Fu Panda 3","martial arts"
"Kung Fu Panda 3","kung fu"
"Kung Fu Panda 3","village"
"Kung Fu Panda 3","panda"
"Kung Fu Panda 3","sequel"
"Kung Fu Panda 3","talking animal"
"Kung Fu Panda 3","anthropomorphism"
"Kung Fu Panda 3","dragon"
"Kung Fu Panda 3","ancient china"
"Kung Fu Panda 3","wuxia"
"Kung Fu Panda 3","woman director"
"Rise of the Guardians","dream"
"Rise of the Guardians","santa claus"
"Rise of the Guardians","nightmare"
"Rise of the Guardians","easter bunny"
"Rise of the Guardians","tooth fairy"
"Rise of the Guardians","jack frost"
"Rise of the Guardians","sandman"
"Rise of the Guardians","duringcreditsstinger"
"Fun with Dick and Jane","based on novel"
"Fun with Dick and Jane","desperation"
"Fun with Dick and Jane","robber"
"Fun with Dick and Jane","hold-up robbery"
"Fun with Dick and Jane","remake"
"Fun with Dick and Jane","suburbia"
"Fun with Dick and Jane","loss of job"
"Fun with Dick and Jane","humiliation"
"Fun with Dick and Jane","unemployment"
"Fun with Dick and Jane","bankruptcy"
"Fun with Dick and Jane","travel agent"
"Fun with Dick and Jane","riches to rags"
"Fun with Dick and Jane","bearer bonds"
"Fun with Dick and Jane","comeuppance"
"The Last Samurai","japan"
"The Last Samurai","war crimes"
"The Last Samurai","sense of guilt"
"The Last Samurai","swordplay"
"The Last Samurai","general"
"The Last Samurai","samurai"
"The Last Samurai","war veteran"
"The Last Samurai","katana"
"The Last Samurai","sword"
"The Last Samurai","arms deal"
"The Last Samurai","homeland"
"The Last Samurai","emperor"
"The Last Samurai","language barrier"
"The Last Samurai","self-discovery"
"The Last Samurai","mountain village"
"The Last Samurai","foreign legion"
"The Last Samurai","mercenary"
"The Last Samurai","campaign"
"The Last Samurai","commercial agreement"
"The Last Samurai","insurgence"
"The Last Samurai","leader"
"The Last Samurai","war strategy"
"The Last Samurai","gettysburg"
"The Last Samurai","loss of husband"
"The Last Samurai","slaughter"
"The Last Samurai","soldier"
"The Last Samurai","alcoholic"
"The Last Samurai","u.s. soldier"
"The Last Samurai","japanese army"
"The Last Samurai","19th century"
"The Last Samurai","war trauma"
"Star Trek","spacecraft"
"Star Trek","teleportation"
"Star Trek","space mission"
"Star Trek","parachute"
"Star Trek","time travel"
"Star Trek","black hole"
"Star Trek","supernova"
"Star Trek","prequel"
"Star Trek","warp speed"
"Star Trek","futuristic"
"Star Trek","warp engine"
"Star Trek","romulans"
"Star Trek","outer space"
"Star Trek","vulcan"
"Star Trek","alternate reality"
"Star Trek","space opera"
"Star Trek","reboot"
"Spider-Man","loss of lover"
"Spider-Man","spider"
"Spider-Man","thanksgiving"
"Spider-Man","bad boss"
"Spider-Man","hostility"
"Spider-Man","marvel comic"
"Spider-Man","superhero"
"Spider-Man","pokies"
"Spider-Man","evil"
"Spider-Man","reference to superman"
"Spider-Man","goblin"
"How to Train Your Dragon 2","father son relationship"
"How to Train Your Dragon 2","wife husband relationship"
"How to Train Your Dragon 2","sacrifice"
"How to Train Your Dragon 2","viking"
"How to Train Your Dragon 2","sequel"
"How to Train Your Dragon 2","rescue"
"How to Train Your Dragon 2","dragon"
"How to Train Your Dragon 2","mother son relationship"
"How to Train Your Dragon 2","death of husband"
"How to Train Your Dragon 2","warrior"
"How to Train Your Dragon 2","3d"
"Gods of Egypt","egypt"
"Gods of Egypt","underworld"
"Gods of Egypt","fight"
"Gods of Egypt","mythology"
"Gods of Egypt","nile"
"Gods of Egypt","war"
"Gods of Egypt","thief"
"Gods of Egypt","rescue"
"Gods of Egypt","desert"
"Gods of Egypt","gods"
"Gods of Egypt","egyptian mythology"
"Gods of Egypt","egyptian"
"Gods of Egypt","myth"
"Stealth","artificial intelligence"
"Stealth","u.s. navy"
"Stealth","aftercreditsstinger"
"Watchmen","dc comics"
"Watchmen","secret identity"
"Watchmen","mass murder"
"Watchmen","retirement"
"Watchmen","based on comic book"
"Watchmen","conspiracy"
"Watchmen","nuclear war"
"Watchmen","doomsday"
"Watchmen","soviet"
"Watchmen","masked vigilante"
"Watchmen","doomsday clock"
"Watchmen","red square"
"Watchmen","death of superhero"
"Watchmen","american president"
"Watchmen","1980s"
"Lethal Weapon 4","lapd"
"Lethal Weapon 4","house on fire"
"Lethal Weapon 4","revolver"
"Hulk","california"
"Hulk","san francisco"
